username,userid,profile_location,created_at,text,retweet_count,source,coordinates
Sam Collins,1519159155608670208,"Houston, Texas",2023-01-19 19:25:08,"Kerr, Warriors Helping Prez Biden Make America 'Safer' https://t.co/khYpVFyi6F",0,Twitter Web App,
Chris Hunter,1607212598415572994,"Houston, TX",2023-01-19 19:01:34,@DineshDSouza Hopefully they let the female  armorer off because trust all women and he being a white patriarch get… https://t.co/75tQFbeUVq,0,Twitter for iPhone,
𝕃𝔸𝕃𝔸 L̸A̸N̸D̸,49130109,Houston,2023-01-19 18:41:28,"@spaceportorange @checkmatestate Video games are childish, guns are not.",0,Twitter for iPhone,
Victor O,1584580908052627457,"Houston, TX",2023-01-19 18:13:11,Aren’t prop guns used in movies different from real guns ? What was a real gun with real bullets doing on set ? Who… https://t.co/3WUZGnJeLa,0,Twitter for iPhone,
🍂Kyle Haydon🍂,474307401,"Houston, TX",2023-01-19 18:04:26,@TheWigglyPlant Huh.. There's guns in 'My Time at Sandrock'? 👀,0,Twitter Web App,
JessikaForJustice,1309184052277186560,"Houston, TX",2023-01-19 17:41:28,"@tx_pros things have gotten out of control the last few years in a lot of cities. 

I know Houston had 4140 guns st… https://t.co/P6fwD9r7Zk",0,Twitter for iPhone,
Mike Wagner,705547783952953346,"Houston, TX",2023-01-19 17:32:55,@zachdespart @lomikriel @SarahCahlan @joyceslee Do you guys ever think you are asking the wrong questions? There ar… https://t.co/EmTBXpXDcM,0,Twitter for iPhone,
E.D.Wells,1296294473023053829,Houston ,2023-01-19 17:32:48,@GaryDow23369438 @BaddCompani True but this is acting. We see movies all the time with guns blazing and they must p… https://t.co/6NK3xs8kY0,0,Twitter Web App,
Michael Quirke,4468576034,"Houston, TX",2023-01-19 17:25:47,Only the armorer should be charged. We don't expect actors 2 load &amp; check the mags of their CZ Bren or alien-zapper… https://t.co/7guva12fit,0,Twitter Web App,
Gamer 🕹️🏓,947701635094122496,"Houston, TX",2023-01-19 17:25:35,"@ABC Republicans' ""easy access to guns"" is destroying the USA.",0,Twitter Web App,
OddyBoBody,1602142437463494657,"Houston, TX",2023-01-19 17:24:32,@Rdot213 @Jergsy @SaycheeseDGTL RIGHT! These Uncle Tom ass niggas love puttin all the negative shit in the world on… https://t.co/xO8hwfO4nu,0,Twitter for iPhone,
Mike G ☠️,171360721,Houston,2023-01-19 17:18:38,"Westerners ought to ask themselves why the vast majority of Chinese police don't carry guns.

Compare that to weste… https://t.co/9fRuH6ABx4",0,Twidere X Android,
Sir_Tonk (Antifa President),15606708,"Houston, TX",2023-01-19 17:07:24,"@mtracey Bradleys aren't tanks, they're APC's with big guns on them.",0,Twitter for iPhone,
Chris Hunter,1607212598415572994,"Houston, TX",2023-01-19 17:05:49,@jimmyfailla Im more worried about these crazy leftest prosecutors aiming guns at people in the court room.  Should be disbarred.,0,Twitter for iPhone,
MrMan,25409468,Houston,2023-01-19 16:59:23,@TheFP Im glad I own guns,0,Twitter Web App,
Jordan Pavao,1518669290047787009,"Houston, TX",2023-01-19 16:45:45,@Guns_Gadgets It’ll never pass but boy what a dream,0,Twitter for iPhone,
SS396,896147684427530240,"Houston, Texas",2023-01-19 16:35:11,@JaniceFinnerin @grandpa_rufus That is because you know nothing about guns or the law. YOU NEVER POINT A GUN AT SOM… https://t.co/MKL9LZ7SLf,0,Twitter Web App,
Thieves Like Ted,1498741216523046913,"Houston, TX",2023-01-19 16:29:23,"@Phil_Lewis_ Finally. Dude pushed for ""real"" guns on set and wouldn't hire an experienced armorer. 

Baldwin was on… https://t.co/suLdEcJ9Kp",2,Twitter Web App,
Clare Golemon,23029695,"Houston, TX",2023-01-19 16:17:31,"@tedcruz No one wants our stoves or our guns, Ted.",0,Twitter for iPhone,
Neal Orr,2363350069,"Missouri City, Texas",2023-01-19 16:16:27,@SaltMiner17 @RasputinHipster @benshapiro All of the DW shows advertise stuff still.... They don't do it for free.… https://t.co/QYBblAboeh,0,Twitter Web App,
Drank,1073308352980103168,"Houston, TX",2023-01-19 16:09:52,"I think the Alec Baldwin case sets a dangerous precedent, if you are going to hold actors liable for testing guns d… https://t.co/tHG0XGAn1h",0,Twitter for iPhone,
Boris,88774319,"Houston, TX",2023-01-19 16:09:39,"@conureCC Ahhgrgghhhh my straight Christianity is under attack with this big trans government picture, the  transma… https://t.co/iY7cS4oYYJ",0,Twitter for Android,
tatman tommy,1607782941190496257,"Houston, TX",2023-01-19 15:46:45,@DonaldJTrumpJr They need to go on the front lines like this since guns are bad and they keep putting us in conflic… https://t.co/4rv4PdkNzg,0,Twitter for Android,
stickthegoatt,1321068346599682048,"Houston, TX",2023-01-19 15:42:26,Guns down😂😂 put the guns down😂😂,0,Twitter for iPhone,
tnasty☭,577695224,"Houston, TX",2023-01-19 15:23:35,can’t wait till they strap guns to these and then use them to mow us down it’s gonna be so cool https://t.co/AMGuiRIW6v,0,Twitter for iPhone,
LILFLEXXCHANEY__,962410425391505408,"Houston, TX",2023-01-19 15:18:19,Aye shoutout to them for not automatically pulling out there guns and shooting https://t.co/kDt2FSe552,7,Twitter for iPhone,
ProTrump,36695742,"Missouri City, TX",2023-01-19 15:05:20,Communist China Says Americans Owning Guns Is A Serious Problem That Mus... https://t.co/kSZwVqXJpA via @YouTube https://t.co/dmmZmKv99q,0,Twitter for iPhone,
L Johnson,1346267767159353345,"Houston, TX",2023-01-19 15:02:58,@ScottAdamsSays Except I literally see tweets daily saying Americans need guns to defend themselves from the government. 🤷‍♂️,0,Twitter for iPhone,
Kyle Keegan,1603533324005302272,"Houston, TX",2023-01-19 14:57:45,@tylerguitar_ No one is there to hold them accountable. There’s not mega world government or interplanetary goon sq… https://t.co/VK2VESpBSc,0,Twitter for iPhone,
Naoufal Houjami 🇺🇸,1415474526712905728,"Houston, Texas",2023-01-19 14:53:30,"@POTUS Mr President,
You're only aiming to punish abiding law citizens to protect themselves, their loved ones, pro… https://t.co/0x07IsHh1j",3,Twitter Web App,
Aeric,1263882519436496897,"Houston, TX",2023-01-19 14:48:47,Man the peace keeper and PDW-57 were cracked no one could stop me when I was rocking these guns in BO2 https://t.co/E9kAWRpN27,0,Twitter for iPhone,
imtindomeiel,17984602,"Houston, TX",2023-01-19 14:29:37,"@NickAdamsinUSA How is this any different than ISIS training kids to fight? 

*hint - It's not*

I will never under… https://t.co/ek3RGJ0hOI",0,Twitter Web App,
JD Brooks,917491609293524993,"Houston, TX",2023-01-19 14:28:47,@thenewarea51 Drop the tanks and a guns only knife fight?  Gonna depend on pilots and fuel load.    BVR and high of… https://t.co/XoLEdMMCmx,0,Twitter Web App,
William Chamberlain,126887254,Republic of Texas,2023-01-19 14:20:44,If your sick and tired of idiots telling you that meat is bad/gas stoves are bad/climate change is real/turn in you… https://t.co/EjyuEQ8Chj,1,Twitter for iPhone,
Chron,1309271240562151425,"Houston, TX",2023-01-19 13:52:19,"This is where a Texas passenger was headed with such a powerful weapon.
https://t.co/8eFg1Vxbyp",2,SocialFlow,
"Peter H Proctor PhD,MD",121514972,"Houston, TX",2023-01-19 13:47:06,@hammerlane46077 @Soniatoner @TomReevesCSP @DrEliDavid Nothing so calculated--  Culture  war.  Were I not raised in… https://t.co/YHdOiW5UYI,0,Twitter Web App,
Master Hughes,65713371,Houston,2023-01-19 13:45:11,"State Is in SHOCK as 88% of Counties REBEL, Refuse to Enforce Ban on Guns https://t.co/oAB4WF6E3q via @YouTube",0,Twitter Web App,
Arms Ads,1537891669214760963,"Houston, TX",2023-01-19 13:00:51,"CENTURY ARMS WASR-10 UNDERFOLD 7.62 X 39MM @BallisticArms
.
.
.
.
.
#armsads #pewpewlife #2a #survival #edc… https://t.co/iiyzEGQNDY",2,Constant Contact - Social Posts,
Chron,1309271240562151425,"Houston, TX",2023-01-19 12:45:30,"✈️ This past year was a chaotic one for airline travel in Texas.
https://t.co/CtDsoxWjAH",0,SocialFlow,
GOLDENTIGER,1554315836806021121,"Houston, TX",2023-01-19 12:32:56,"@GeraldoRivera Yes Geraldo,  you proven our point. These guns in Government hands are dangerous to the American cit… https://t.co/DxjnImJZ0v",0,Twitter for Android,
Tribalism_is_Toxic,806731391085838336,"Houston, TX",2023-01-19 11:44:00,"@barbarajean9999 @giftedgiver69 @davidhogg111 You know? 
If every ""crazy cat lady"" in the world WASNT afraid of gun… https://t.co/f3MKG1AuYx",0,Twitter for Android,
Houston's Eagle,66749236,"Houston, TX",2023-01-19 11:38:47,"Dead Guy in the Envelope ONLY on the Dean and Rog Show!

Can YOU figure out WHO the DEAD GUY is?! We've got a 4-Pac… https://t.co/i1TgVp9owP",0,SocialNewsDesk,
ᗪᒍᑕᖇᗩᘔEE,16453127,"Houston, TX, USA",2023-01-19 11:35:06,"@SARCASTIC_FR0G @Im_just_a_dude8 @Williamson_KB @EricS20729906 @pastorlocke @StephenKing Yes, let's blame the guns… https://t.co/ZB4zp1nBhG",0,Twitter for Android,
Lilin T. Lavin ⛧,2203769478,"Texas, USA",2023-01-19 11:26:36,"I'll tell you what Americans should want to go after, your constant gaslighting!
Not all guns should be legal there… https://t.co/zFxPkwl8lm",3,Twitter for Android,
OG,716744792277798913,"Houston, TX",2023-01-19 11:15:50,@deathlapse @hyper_rat @bstategames I believe he is using repair kits. From buying repair kits and buying guns from… https://t.co/TtKOGS2j44,0,Twitter for iPhone,
Imari 🙈😻,2238345660,"Houston, TX",2023-01-19 09:57:39,@DonutOperator @mattxiv A child doesn’t need to know this. That’s why six year olds are shooting teachers now. Beca… https://t.co/xZk5wTk2In,0,Twitter for iPhone,
Black Freedmen,2909715925,"Houston, TX",2023-01-19 09:56:15,"@CorruptGovernm4 @TheStrong1971 Irish was indenture servants. After their paid service, was giving jobs, guns, and… https://t.co/H3ZuthSZNj",0,Twitter for iPhone,
ZL1Javi,4131379632,"Houston, TX",2023-01-19 07:57:33,@Clarissa_jrz People who wanna do bad things with guns will do it just like there is laws against drugs people stil… https://t.co/Z2wWBvTJRq,0,Twitter for iPhone,
Christian Capers,291408924,"Houston, TX",2023-01-19 07:32:30,Let bygones be buy guns,0,Twitter for iPhone,
mooks™️,3731890456,"Houston,Texas",2023-01-19 07:22:29,"If you’re hating on this for ANY reason, YOURE A LOSER .. let them young guns show their passion when they hoop, pa… https://t.co/WZuiGhAJS3",0,Twitter Web App,
"S.E. Robinson, Jr.",1234183597583740929,"Houston, TX",2023-01-19 06:00:52,"Crossing the Delaware &amp; Flintlock:

“I strongly believe that the right to bear arms is an important safeguard again… https://t.co/8biUH4brFe",0,Twitter for Android,
Valerie McGilvrey,365772220,"Spring, Texas",2023-01-19 05:41:31,@Strykerphoenix They also made it a crime for Federal agents to take away their citizens guns.,0,Twitter for iPhone,
🍂Kyle Haydon🍂,474307401,"Houston, TX",2023-01-19 05:04:36,@mgbnelson Honestly makes me glad the Scavs in Darktide don't have plasma guns. Totally could see this chap running… https://t.co/Es9VYrPOYt,0,Twitter Web App,
"André Marcel Harris, MSW",19252684,"Houston, TX",2023-01-19 05:01:32,"@AH3_ @shongables @ATLScoop @ATLairport @Delta No guns, tasers, nothing!",0,Twitter for iPhone,
Louis Stahlberg,824721800567394308,"League City, TX",2023-01-19 03:54:26,"90 Sheriffs Rebel Against Governor, Refuse to Enforce Ban on Guns https://t.co/gyJGm7X14c via @YouTube",0,Twitter for iPhone,
Darren Longman,1087105134029668360,"Houston, Texas",2023-01-19 03:07:02,"@HoustonChron She said ""fuck guns"" after the Uvlade shooting. This has nothing to do with her language and everythi… https://t.co/WymJ4ewHMs",0,Twitter for Android,
Truth always eventually wins,183656905,"Houston, Texas",2023-01-19 03:01:50,@MikeLoychik Exactly the same type of weapon they had in mind while walking around in wigs and stockings and drawin… https://t.co/aFAG2R32F7,0,Twitter for iPhone,
Sarah Barfield,1575298828269457408,"Houston, Texas",2023-01-19 02:41:39,@squad2tony did you say arms were sore? I’m sure those big guns of yours can handle it 😉,0,Twitter for iPhone,
Mike,1324699376,"Houston, TX",2023-01-19 02:21:12,@disclosetv Do New Zealanders get their guns back now?,0,Twitter for Android,
Mmerch80,1432190767683014656,"Houston, TX",2023-01-19 02:15:40,"@WalkingDead_AMC Darly mutha freakin Dixon!! Ya'll didn't see how he cleard that train! Hand to hand combat, stealt… https://t.co/jMzm27vn8B",1,Twitter for iPhone,
Kane Lawless,4605977234,Houston Texas,2023-01-19 02:15:02,"@thejackhopkins When people act loud, it's meant to make them appear bigger than they really are. Just like their 2… https://t.co/FBM8n4TnDW",2,Twitter Web App,
Lunchtime Commander *SparkleTroll*,1475010782,"Houston, TX",2023-01-19 02:10:07,It's the guns https://t.co/3C5Mp6cmxS,0,Twitter for Android,
Your mom is a parody account.,225200897,"Houston, TX",2023-01-19 02:00:03,@sakufighta @tonyposnanski @RealPhillyP @mattxiv You're being misleading. I was also in Iraq. We limited them to on… https://t.co/HCmSM2NnfJ,0,Twitter Web App,
Big Daddy,1588128827682824194,"Pasadena, TX",2023-01-19 01:59:59,@checkmatestate Not at all. We had toy guns as kids too,0,Twitter for iPhone,
DatBoi Hood Mo'Thugs,335098897,"Houston, TX",2023-01-19 01:58:01,@kenbax47 @TexasAuthor @DefiancePress @ThisIsKyleR So guns are allowed. Got it,0,Twitter for iPhone,
Chris George Alexander,22880543,"Houston, TX",2023-01-19 01:34:52,"@BobbyScott EVERY other proposed solution is more expensive, more destructive of constitutional rights, and less ef… https://t.co/zLrX6pDZQx",0,Twitter Web App,
Davo,704150341,Houston,2023-01-19 01:34:39,@jpula23687 @GeraldoRivera I don't understand why people don't realize the license to carry are not the issue. It's… https://t.co/abRueTK1Hn,0,Twitter for iPhone,
TYRIUM,3431652587,"Houston, TX",2023-01-19 01:29:08,"@JundaFPS Haha thanks. The amount of M1A1 clips I have is insanity. I had my own style with the guns, especially be… https://t.co/h8Gj8d0Ibh",0,Twitter for Android,
🐐.,1318991243733569539,"Houston, TX",2023-01-19 01:17:01,@ogcityboy_ Why they trynna sell you guns in yo comment section 😂,0,Twitter for iPhone,
Erotic Fantasy,1534977264823287814,houston ,2023-01-19 01:16:17,Mr Bouche wants to lay down the law... All I know is that I've worked really hard to gain my spiritual liberation f… https://t.co/k91XTq1auy,0,Twitter for Android,
Nikhil T.,2463515282,"Houston, TX",2023-01-19 01:12:17,"@Film_Ninja @CrooklynMMA Me too, The dude was trying to make his insane statements seem as if it's normal Americans… https://t.co/Z1sSefP40M",0,Twitter for Android,
Jed Arnett,1295566907677069312,"Spring, TX",2023-01-19 01:06:27,@riverboy1 @JoeBiden Created the worst human rights and trafficking crisis of our time with children being sold int… https://t.co/Ah5Mdlca5K,0,Twitter for Android,
Harley,18361565,"Houston, TX",2023-01-19 01:00:48,@AnthonyGreif @MikeMarichal @ToddLingefelt @dandinohill I don’t personally love guns but I’ll support the second am… https://t.co/rS7UBv7wq1,0,Twitter for iPhone,
Killmonger was right,577501817,"Houston, TX",2023-01-19 00:56:58,@mattxiv @umdatgirlrose_ You can walk every line of life and still enjoy guns. This is on the same level as passing… https://t.co/moJrsFXhjr,0,Twitter for iPhone,
D M Bolton,1085909037181558784,"Houston, TX",2023-01-19 00:54:48,@jackiadler84 Abbot doesn't give a hot shit about a child killing another child with a gun. He say's we need more guns.,0,Twitter for Android,
Geechee Afrikan🐻,1050475292,"Houston, TX",2023-01-19 00:52:34,Y’all remember when I posted a picture me and my homies (2 of them young) holding rifles and how I got so much back… https://t.co/CXPk7pK5C8,0,Twitter for iPhone,
ABC13 Houston,16247383,"Houston, TX",2023-01-19 00:40:13,"The TSA says Bush Airport had the third-greatest number of firearms found nationwide in 2022; overall, 6,542 firear… https://t.co/Ng3jsfD4rB",9,True Anthem,
Vaccinated TransAdvocate 💉🏳️‍⚧️🇺🇦,17995951,"Houston, TX",2023-01-19 00:10:12,"It’ called being “legislated out of existence” and TERFs were the ones who started this. Hell, back in the 1970s, e… https://t.co/4JjqY8jqF9",2,Twitter for iPhone,
FredThePhotog,1405221501314420737,"Houston, TX",2023-01-19 00:02:12,"@notsoErudite That kid isn’t old enough to be handling guns. 

If you’re not old enough for sex, you’re not old eno… https://t.co/LvUlkHDAWS",0,Twitter for iPhone,
Chron,1309271240562151425,"Houston, TX",2023-01-18 23:59:03,"TSA confiscated guns in record numbers at airports in 2022. Texas did not disappoint.
https://t.co/Tov5eKl1HM",0,SocialFlow,
allison 🧸🌍,872590068,"Houston, TX",2023-01-18 23:36:47,being a transgender conservative that likes guns has got to be my favorite misread while on a date,0,Twitter for iPhone,
CA$HOUT_NAE,1568666030905462785,HOUSTON TX,2023-01-18 23:33:07,"All guns aside , how many niggas can box fr?🤔",0,Twitter Web App,
Tin Cup,322227201,"Houston, Texas ",2023-01-18 23:25:26,@ElwaysEarlobes @maxhoma23 I’ve saved this tweet for 198 days. Had to bring out the big guns 😂,0,Twitter for iPhone,
Ripken Davis,932449641035165696,"Houston, TX",2023-01-18 23:13:04,"Hey white jesus follower, who’s taking your guns? https://t.co/uV4tOQBsWo",0,Twitter for iPhone,
тнe мυlaa ѕнow 👑,333893181,"Houston, TX",2023-01-18 23:07:15,really sticking to my guns about this fitness journey,0,Twitter for iPhone,
nANa,860665557783379968,"Houston, TX",2023-01-18 22:59:52,Why tf my school email talking about Gregory banning TikTok🤦🏾‍♀️. This man will ban everything but GUNS. I’m sick of this state  😭,0,Twitter for iPhone,
Dana,763525941112864768,"Houston, Texas",2023-01-18 22:52:24,"@GeraldoRivera If you are against guns, you are against the most basic human right of self-defense. 

You are against human rights.",1,Twitter Web App,
Lori Summers,2548444770,"Spring, TX",2023-01-18 22:38:47,No TikTok on campuses in Texas for ‘security reasons’. Guns are just fine.,23,Twitter for iPhone,
Alec Miller,263234375,"Channelview, TX",2023-01-18 22:29:49,Lesean McCoy really got offended by Dave Helman jokingly doing finger guns at him? 😂,0,Twitter for iPhone,
Chron,1309271240562151425,"Houston, TX",2023-01-18 22:19:38,"Airport security found a high-powered weapon designed to take out tanks in a Texas passenger's luggage.
https://t.co/DjkzNNcFPP",0,SocialFlow,
🍎,322304670,"Alief, Houston, TX",2023-01-18 22:13:01,Lol wait they got Ghostface using guns in the new SCREAM?,0,Twitter for iPhone,
It literally says “well regulated” 📜,242453518,"Baytown, TX",2023-01-18 22:05:17,@patriottakes Sure. God specifically gave us the right to own an AR-15 but forgot to mention women's bodies belong… https://t.co/2nfvypHkEy,0,Twitter Web App,
RAFFEAL,981121933323497472,"Houston, TX ",2023-01-18 22:04:43,Rap is so funny lol you’ve been rapping about guns before you blow now that you’ve blown you still rapping about guns,0,Twitter for iPhone,
jon,2810462575,"Houston, TX",2023-01-18 21:43:37,maybe I lied about guns some of them are kinda cool 🤓 the attachments more than  anything are cool,0,Twitter for iPhone,
Bo Jo,1594175317505183744,"Houston, TX",2023-01-18 21:43:24,Imagine if only one side had guns. https://t.co/jM9Z9TJ1jI,0,Twitter Web App,
Mel,1188260527518179328,"Houston, TX",2023-01-18 21:38:04,"@mattxiv I don't think drag queens and gay teachers are ""grooming"" kids. I also don't think this man is ""grooming""… https://t.co/bvKems51I4",0,Twitter for Android,
Lisa Starr,1445104199725895687,"Houston, TX",2023-01-18 21:30:38,@HeidiSt36267231 @JackLombardi @StephenKing hahahaha. criminals have guns yeah? i’ll protect my own. I have preciou… https://t.co/Z1KxLkzMnd,0,Twitter for iPhone,
mooks™️,3731890456,"Houston,Texas",2023-01-18 21:27:01,"No thanks, our young guns are far more valuable https://t.co/VHJ4lmgvG9",0,Twitter Web App,
Ryan Howell,724770963217207297,"Houston, TX",2023-01-18 21:20:49,@InfinityWard Keep shipment permanent. Since we have to use multiple guns to gain attachments and camos.,0,Twitter for iPhone,
Texas Smitty,25944164,"Houston, TX",2023-01-18 21:11:56,@IAmPoliticsGirl I had acces to guns at a very early age. I was taught how to use them and the rules for using them… https://t.co/1hSBxt32rn,0,Twitter for iPhone,
Tonecop45,72176154,"Houston, TX",2023-01-18 21:11:14,@LemayTulsi Send them family pictures of everyone holding their favorite guns.,0,Twitter for Android,
BOI65 💙🇺🇸,410971673,"Houston, TX",2023-01-18 21:04:35,@buckeyenation81 @wanba @davidhogg111 What you said isn’t true. You’re making general statements about liberals and… https://t.co/KnSSpDy7R1,0,Twitter for iPhone,
"Peter H Proctor PhD,MD",121514972,"Houston, TX",2023-01-18 20:49:53,"@psagovsux @AmoneyResists By report, there are over 20 million AR15-style guns in the US,  with sales surges every… https://t.co/aWfhcMgByw",0,Twitter Web App,
But Why ?,199813342,"Houston, TX",2023-01-18 20:47:57,@TheBadBeaner Y’all …people are allowed to carry guns here in the USA … if they are properly licensed then it’s fin… https://t.co/jITVv79O15,0,Twitter for iPhone,
Nick Natario,900761504387039232,"Houston, TX",2023-01-18 20:11:59,BAR BREAK-INS: Some bar owners in Houston told city council they're sleeping in their bars with guns because not en… https://t.co/amzWuoFKir,7,Twitter Web App,
Brandon 💫,1586225290585440269,"Houston, TX",2023-01-18 20:08:23,"@Dan38969586 @AlbertA08530177 @Wmb_Bravo @KariLake Real true democrats dont want to take away guns, or even have ha… https://t.co/n0HAqY8zaY",0,Twitter for iPhone,
Sarah B,776067614447501318,"League City, TX",2023-01-18 20:05:40,"😡my god, what is wrong with some people? Guns need to be in a locked box, up high, so children can’t get access to… https://t.co/5WEBQ3xSl1",5,Twitter for iPhone,
ex-whore,2729609074,"Sunnyside, Houston",2023-01-18 20:04:37,I just know this why niggas used to be quick drawing guns at the saloon https://t.co/ywH2aAlrff,0,Twitter for iPhone,
B.,1544309356115759104,"Houston, TX",2023-01-18 20:02:21,"I’m all for people carrying guns, but I will never understand people who choose to open carry. To each their own, b… https://t.co/z7oHbPqFGi",0,Twitter for iPhone,
Johnny BCCB,361856084,"Houston, TX",2023-01-18 20:00:17,@Outdoorsman_33 @Mattlat83 @n_wat84 @ksorbs I know you think I’m some radical lefty but I’m actually basically a co… https://t.co/viQD94BEmk,0,Twitter for iPhone,
Omar,3172467763,At the gym w my girl ,2023-01-18 19:56:17,"stop posting yalls guns in ur story, i get scared 😟",1,Twitter for iPhone,
Noctis Draven,1128800402701524992,"Houston, TX",2023-01-18 19:51:18,Yeah its a lot safer without guns... clowns. https://t.co/rsO1JWUsB8,2,Twitter for Android,
Dru Stevenson,1210747270624399360,"Houston, TX",2023-01-18 19:46:45,@JacobDCharles @adam_shniderman @msmith750 I see a broad continuum for the text's possible scope at step 1. The #2A… https://t.co/Zdkh24VPhq,0,Twitter Web App,
Bobby,33740752,"Houston, Tx",2023-01-18 19:27:12,@GeraldoRivera I'm not sure what point you are trying to make here. Guns can kill people. That's not news and it's… https://t.co/Vhb5Gwr3Ps,0,Twitter Web App,
Dru Stevenson,1210747270624399360,"Houston, TX",2023-01-18 19:27:09,@JacobDCharles @adam_shniderman @msmith750 and if the 2A protects nothing besides the right to arm oneself for indi… https://t.co/vK6WXvRpGC,0,Twitter Web App,
Hunter,770442522157985792,"Houston, TX",2023-01-18 19:07:40,"@nowuncensored23 @pyle_of_kent @MattWalshBlog gun owners shouldn’t be able to adopt kids, because I’ve seen what ha… https://t.co/XyapGuZ5ak",0,Twitter for iPhone,
Shawn,627522996,Houston,2023-01-18 19:02:37,"@GeraldoRivera You should educate yourself on the different type of guns.
The AR-15 is not a fully automatic rifle, start there.",0,Twitter for iPad,
Paul Gallant,176606900,"Houston, TX",2023-01-18 19:01:13,"A new @GallantSaysPod starts in a few minutes LIVE on https://t.co/3E34XsYtGA &amp; https://t.co/Yhhi9ZJDEv

- What NFL… https://t.co/H7Pk8fSW8E",1,Twitter Web App,
Chron,1309271240562151425,"Houston, TX",2023-01-18 18:53:35,"TSA confiscated guns in record numbers at airports in 2022. Texas did not disappoint.
https://t.co/KtpCVqAqwj",0,SocialFlow,
Tina Kendrick,1526604263354425345,"Houston, TX",2023-01-18 18:53:23,"@TPorterMN @jimmysnuker @MidlifeCrisis21 @Redbone10451 @RepMTG This wasn’t a protest, it was a failed coup. Even MT… https://t.co/gputNEpFL7",0,Twitter for iPhone,
Jeff Gremillion,541248599,Houston,2023-01-18 18:46:17,"@Dre31111 @DashDobrofsky You can point this out a million times &amp; the woke won’t care. They’ll deny reality, smear… https://t.co/XF9Yv9UGdB",0,Twitter for iPhone,
Angelo StAngelo,851303646,"Houston, TX",2023-01-18 18:35:08,"@Jim_Jordan Also Rep. Jim Jordan:
- I let a doctor sexually abuse students.
- I ignored the student victims and bru… https://t.co/o7X11O6TU6",0,Twitter for iPhone,
Forward Times,204473453,"Houston, Texas",2023-01-18 18:34:13,Could proposed legislation by Lt. Governor Patrick and recent legislation giving people increased access to guns be… https://t.co/AUEDhC4uiv,0,Twitter Web App,
Missy,32280220,"Houston, TX",2023-01-18 18:05:11,@dysinger @FemmeVoilet @LadyOfTheOcean1 @hil_81 @1961mcruzer @DeanCilva @OGApe12 @AnnoyedTaurus @MistressRedWasp… https://t.co/01xNeDiiWa,0,Twitter for Android,
Chron,1309271240562151425,"Houston, TX",2023-01-18 18:05:04,"Airport security found a high-powered weapon designed to take out tanks in a Texas passenger's luggage.
https://t.co/85iCqbYKmh",2,SocialFlow,
Jah-Tokyo,846500059600576513,"Houston, TX",2023-01-18 17:56:12,@mattxiv Being raised in a house with guns learning gun safety isn’t grooming you goober,0,Twitter for iPhone,
24Curveballs…,56812943,"Houston, TX",2023-01-18 17:49:30,@mmpadellan Dems don’t ask for guns 2b taken from Capitol police. If metal detectors are effective to secure Congre… https://t.co/nD4h2Ip6Su,0,Twitter for iPhone,
Habitual Line Stepper,172893988,"Houston, TX",2023-01-18 17:25:31,Hey tough guy don’t play with guns if you ain’t really trooping.,0,Twitter for iPhone,
Bill 🇺🇸XRP🚀 MAGA🇺🇸🏔🐻Geaux Tigers,769651991119142913,"Houston, TX",2023-01-18 17:23:12,"@mmpadellan Insurrection with no guns( never seen that- check definition of that), police who opened electronically… https://t.co/oQ2uGeRgpE",0,Twitter for iPhone,
Dan Carson,138171841,"Houston, TX",2023-01-18 17:09:42,My bad guys https://t.co/eJlhYLVx0E,1,Twitter Web App,
Demanding Liz 🧡,34019598,"Houston, TX",2023-01-18 17:06:34,"They will try and push this lunacy in the hopes that we settle somewhere in between, like lowering the age for Perm… https://t.co/2Cex4lobmv",5,Twitter for iPhone,
BOI65 💙🇺🇸,410971673,"Houston, TX",2023-01-18 16:53:21,@sfdb @JeremyRedfernFL It’s the guns 💯,0,Twitter for iPhone,
HOUmanitarian ™,272278343,"Houston, Texas, U.S.A.",2023-01-18 16:52:00,Houston airport ranks third in the country when it comes to finding guns at TSA checkpoints. Nearly 300 guns were f… https://t.co/M9SXwIeHIX,0,Buffer,
Arturo Dominguez 🇨🇺🇺🇲,2869618630,"Houston, TX",2023-01-18 16:34:55,"Colonialist policies by Western powers keep Haiti in a deep state of turmoil. Yet, the colonialist solution to ""hel… https://t.co/o70Ms3I0aq",0,Twitter for Android,
Eyeless,1881475760,"Crosby, TX",2023-01-18 16:23:50,@Joshua36185272 Silly korean man with silly guns go brr,0,Twitter for iPhone,
Dru Stevenson,1210747270624399360,"Houston, TX",2023-01-18 16:18:55,@msmith750 I think more scholars should debate about the diminishing marginal benefit of owning more than 2 guns if… https://t.co/gH8PogZith,0,Twitter Web App,
Dru Stevenson,1210747270624399360,"Houston, TX",2023-01-18 16:13:47,"@msmith750 @adam_shniderman I think I see more ambiguity than you in what the Court deems to be ""conduct protected… https://t.co/p9aUHUOY4G",0,Twitter Web App,
Joy Voss,1261826226454441985,"Houston, TX",2023-01-18 16:08:38,"@zubid00 @ofctimallen Where is a pre-dawn FBI raid with guns drawn at Biden’s house, going through all their drawer… https://t.co/itOgaaPPjq",0,Twitter for iPhone,
Anubis Apuat,734860657229602816,"Houston, TX",2023-01-18 15:59:44,The fact that 2023 has already racked up this level of gun violence is tragic.  When as a people we will stop being… https://t.co/HTKPdeCaq9,0,Twitter Web App,
